alphaCount;alphaNumCount;alphaWordCount;averageWordLengh;charSeq1;charSeq2;charSeq3;charSeq4;charSeq5;charSeq6;charSeq7;charSeq8;charSeq9;lineCount;maxRepeatedWordCount;maxWordLength;numberCount;whiteSpaceCount;spam
0.615646;0.727891;0.814159;3.787611;0.053097;0.106195;0.088496;0.123894;0.115044;0.061947;0.035398;0.026549;0.00885;9;4;9;0.584071;0.231293;NOTSPAM
0.642607;0.693763;0.803419;4.230769;0.034188;0.111111;0.081197;0.08547;0.059829;0.047009;0.038462;0.017094;0.017094;29;2;11;0.311966;0.234758;NOTSPAM
0.704698;0.798658;0.73913;5.173913;0.086957;0.043478;0.173913;0.086957;0.086957;0.043478;0.086957;0.086957;0;2;8;10;0.608696;0.174497;NOTSPAM
0.57397;0.642834;0.770961;3.989775;0.022495;0.083845;0.063395;0.067485;0.02045;0.022495;0.026585;0.010225;0.014315;71;3;11;0.427403;0.258979;NOTSPAM
0.579208;0.742574;0.645161;4.83871;0.064516;0;0.193548;0.129032;0.16129;0.096774;0.096774;0;0.032258;9;7;10;1.064516;0.20297;NOTSPAM
0.710843;0.75043;0.88;4.36;0.04;0.14;0.13;0.18;0.05;0.05;0.05;0.02;0.02;3;3;12;0.23;0.209983;NOTSPAM
0.633333;0.724242;0.758621;4.12069;0.051724;0.155172;0.172414;0.086207;0.017241;0.12069;0.068966;0.051724;0.017241;4;3;11;0.517241;0.224242;NOTSPAM
0.5;0.64;0.705882;3.764706;0;0.117647;0.411765;0.117647;0.058824;0;0.058824;0.058824;0;3;5;8;0.823529;0.26;NOTSPAM
0.713918;0.75;0.864865;3.932432;0.054054;0.162162;0.094595;0.121622;0.162162;0.094595;0.013514;0.013514;0;4;3;13;0.189189;0.219072;NOTSPAM
0.623077;0.746154;0.772727;4.409091;0;0.181818;0.181818;0.318182;0.090909;0.045455;0.090909;0.045455;0;3;3;11;0.727273;0.207692;NOTSPAM
0.53869;0.752976;0.740741;4.685185;0.037037;0.092593;0.12963;0.12963;0.092593;0.296296;0.074074;0;0.018519;3;3;9;1.333333;0.202381;NOTSPAM
0.744681;0.744681;0.893617;3.723404;0.06383;0.170213;0.06383;0.212766;0.106383;0.085106;0.042553;0.021277;0.021277;2;2;9;0;0.225532;NOTSPAM
0.549451;0.681319;0.75;3.875;0;0.0625;0.4375;0.125;0.0625;0;0.0625;0.0625;0;3;5;8;0.75;0.241758;NOTSPAM
0.772595;0.773567;0.981013;5.037975;0.018987;0.056962;0.06962;0.120253;0.050633;0.025316;0.063291;0.037975;0.031646;19;4;14;0.006329;0.189504;NOTSPAM
0.750951;0.758555;0.97561;4.865854;0;0.158537;0.134146;0.097561;0.085366;0.04878;0.073171;0.060976;0.02439;5;3;13;0.04878;0.197719;NOTSPAM
0.581531;0.663062;0.739362;4.239362;0.031915;0.12766;0.085106;0.047872;0.069149;0.042553;0.047872;0.026596;0.015957;10;1;12;0.521277;0.246256;NOTSPAM
0.548387;0.666667;0.75;3.875;0.0625;0;0.375;0.1875;0.0625;0;0.0625;0.0625;0;3;5;8;0.6875;0.247312;NOTSPAM
0.676471;0.720588;0.833333;4.083333;0.027778;0.166667;0.194444;0.111111;0.111111;0.111111;0.138889;0.027778;0;6;1;8;0.25;0.22549;NOTSPAM
0.477695;0.574349;0.716216;4.175676;0.054054;0.175676;0.094595;0.094595;0.067568;0.108108;0.054054;0;0.013514;10;5;11;0.702703;0.280669;NOTSPAM
0.669872;0.684295;0.92;4.27;0.05;0.13;0.1;0.22;0.08;0.06;0.07;0.04;0.02;10;2;9;0.09;0.237179;NOTSPAM
0.578349;0.633712;0.811189;4.482517;0.034965;0.101399;0.066434;0.073427;0.076923;0.048951;0.031469;0.020979;0.024476;46;3;12;0.391608;0.253584;NOTSPAM
0.521127;0.683099;0.576923;3.730769;0.115385;0.192308;0.153846;0.153846;0.076923;0.076923;0.076923;0;0.076923;3;1;9;0.884615;0.246479;NOTSPAM
0.630435;0.668478;0.877778;4.1;0.033333;0.177778;0.066667;0.155556;0.044444;0.066667;0.033333;0.011111;0.022222;18;3;11;0.233333;0.246377;NOTSPAM
0.530612;0.6141;0.771084;3.987952;0.012048;0.136546;0.104418;0.060241;0.044177;0.048193;0.048193;0.004016;0.02008;36;3;10;0.542169;0.269635;NOTSPAM
0.720695;0.727931;0.889734;3.825095;0.026616;0.079848;0.148289;0.155894;0.102662;0.060837;0.068441;0.011407;0.022814;13;3;11;0.038023;0.230825;NOTSPAM
0.814507;0.814507;0.968504;5.393701;0.023622;0.086614;0.047244;0.094488;0.055118;0.023622;0.07874;0.062992;0.047244;3;3;14;0;0.167658;NOTSPAM
0.722359;0.751843;0.915929;4.061947;0.00885;0.084071;0.084071;0.09292;0.066372;0.030973;0.061947;0.022124;0.013274;6;3;11;0.159292;0.216216;NOTSPAM
0.782456;0.785965;0.934783;4.869565;0.043478;0.108696;0.130435;0.23913;0.065217;0.021739;0.043478;0.065217;0.043478;7;2;14;0.021739;0.185965;NOTSPAM
0.792347;0.80051;0.972789;5.336735;0.013605;0.037415;0.071429;0.078231;0.040816;0.05102;0.068027;0.040816;0.044218;6;11;17;0.054422;0.17449;NOTSPAM
0.537634;0.666667;0.75;3.875;0;0.0625;0.4375;0.125;0.0625;0;0.0625;0.0625;0;3;5;8;0.75;0.247312;NOTSPAM
0.695409;0.733251;0.904382;4.709163;0.023904;0.10757;0.091633;0.079681;0.079681;0.059761;0.027888;0.059761;0.035857;17;4;14;0.243028;0.210918;NOTSPAM
0.571875;0.63125;0.807018;3.54386;0.035088;0.245614;0.122807;0.035088;0.122807;0.070175;0.087719;0;0;9;2;7;0.333333;0.271875;NOTSPAM
0.752204;0.772158;0.913295;4.809249;0.020231;0.057803;0.083815;0.063584;0.037572;0.028902;0.043353;0.023121;0.017341;20;3;15;0.124277;0.193968;NOTSPAM
0.63;0.63;1;4.064516;0;0.193548;0.225806;0.193548;0.064516;0.096774;0.032258;0.032258;0.032258;7;6;9;0;0.26;NOTSPAM
0.619231;0.723077;0.765957;4;0.042553;0.148936;0.191489;0.148936;0.06383;0.106383;0.042553;0.042553;0.021277;3;3;11;0.574468;0.226923;NOTSPAM
0.581227;0.604693;0.857143;4.785714;0.071429;0.1;0.128571;0.057143;0.114286;0.028571;0.114286;0.1;0;12;2;19;0.185714;0.259928;NOTSPAM
0.573864;0.693182;0.714286;3.168831;0.064935;0.194805;0.142857;0.12987;0.025974;0.038961;0.064935;0;0;3;4;7;0.545455;0.261364;NOTSPAM
0.57764;0.664596;0.758621;3.689655;0;0.310345;0.206897;0.034483;0.034483;0.068966;0.103448;0.068966;0;7;2;8;0.482759;0.254658;NOTSPAM
0.523891;0.636519;0.696078;3.656863;0.019608;0.22549;0.147059;0.04902;0.098039;0.04902;0.088235;0;0;12;2;11;0.647059;0.267918;NOTSPAM
0.728193;0.750521;0.896014;4.369151;0.017331;0.055459;0.051993;0.098787;0.062392;0.053726;0.043328;0.029463;0.031196;25;2;14;0.129983;0.210479;NOTSPAM
0.777425;0.792838;0.931548;5.205357;0.011905;0.059524;0.059524;0.095238;0.059524;0.068452;0.068452;0.053571;0.041667;42;3;14;0.10119;0.17951;NOTSPAM
0.56979;0.659018;0.721854;3.423841;0.029801;0.10596;0.096026;0.072848;0.082781;0.029801;0.013245;0.013245;0.009934;39;2;12;0.463576;0.266412;NOTSPAM
0.577365;0.656057;0.733656;3.59322;0.029056;0.089588;0.075061;0.065375;0.067797;0.029056;0.014528;0.016949;0.009685;55;2;12;0.430993;0.263042;NOTSPAM
0.5856;0.659467;0.751534;3.792945;0.021472;0.06135;0.056748;0.047546;0.050613;0.029141;0.018405;0.019939;0.007669;82;2;13;0.424847;0.257067;NOTSPAM
0.716875;0.745;0.928839;4.464419;0.014981;0.082397;0.086142;0.138577;0.089888;0.074906;0.078652;0.041199;0.014981;37;5;12;0.168539;0.210625;NOTSPAM
0.775157;0.783019;0.953271;4.654206;0.028037;0.140187;0.093458;0.130841;0.046729;0.056075;0.056075;0.074766;0.037383;5;3;12;0.046729;0.191824;NOTSPAM
0.723171;0.734146;0.924138;4.151724;0.034483;0.110345;0.089655;0.117241;0.062069;0.068966;0.089655;0.041379;0.006897;10;2;10;0.062069;0.220732;NOTSPAM
0.663415;0.695122;0.855;4.275;0.04;0.12;0.07;0.13;0.04;0.055;0.07;0.025;0.025;25;3;12;0.195;0.233333;NOTSPAM
0.651335;0.709199;0.848739;4.016807;0.033613;0.159664;0.084034;0.168067;0.016807;0.092437;0.042017;0.05042;0.033613;11;4;9;0.327731;0.232938;NOTSPAM
0.712632;0.730526;0.916129;4.477419;0.03871;0.129032;0.077419;0.122581;0.077419;0.045161;0.058065;0.064516;0.032258;13;3;12;0.109677;0.215789;NOTSPAM
0.698045;0.73306;0.898352;4.428571;0.024725;0.082418;0.07967;0.129121;0.074176;0.065934;0.063187;0.052198;0.016484;49;4;12;0.211538;0.216007;NOTSPAM
0.572755;0.743034;0.706897;4.137931;0.017241;0.12069;0.172414;0.189655;0.068966;0.086207;0.051724;0.034483;0;8;4;12;0.948276;0.216718;NOTSPAM
0.578755;0.695971;0.757143;4.071429;0.028571;0.135714;0.085714;0.142857;0.042857;0.071429;0.05;0.028571;0;22;4;12;0.685714;0.236874;NOTSPAM
0.542282;0.612717;0.750663;3.795756;0.018568;0.054377;0.050398;0.04244;0.045093;0.026525;0.015915;0.017241;0.006631;167;2;13;0.43634;0.274245;NOTSPAM
0.632517;0.66147;0.886525;4.212766;0.014184;0.156028;0.092199;0.134752;0.06383;0.056738;0.06383;0.014184;0.014184;20;2;14;0.184397;0.247216;NOTSPAM
0.570776;0.712329;0.684211;4.105263;0.052632;0.157895;0.236842;0.157895;0.026316;0.157895;0.052632;0.026316;0;4;3;11;0.815789;0.228311;NOTSPAM
0.715313;0.744924;0.888587;4.785326;0.032609;0.05163;0.076087;0.097826;0.0625;0.048913;0.043478;0.048913;0.024457;46;6;15;0.190217;0.205161;NOTSPAM
0.479167;0.583333;0.692308;4.307692;0;0.230769;0.230769;0.153846;0.153846;0;0.076923;0.153846;0;1;2;8;0.769231;0.270833;NOTSPAM
0.592357;0.694268;0.76;4.36;0;0.24;0.16;0.08;0.04;0.04;0.12;0;0.08;2;2;12;0.64;0.229299;NOTSPAM
0.639676;0.724696;0.822222;3.977778;0.044444;0.133333;0.2;0.155556;0.044444;0.133333;0.044444;0;0.044444;5;3;9;0.466667;0.226721;NOTSPAM
0.682068;0.710671;0.868421;4.25;0.046053;0.125;0.085526;0.125;0.065789;0.065789;0.046053;0.052632;0.019737;18;3;12;0.171053;0.227723;NOTSPAM
0.633833;0.691649;0.783626;3.777778;0.035088;0.134503;0.128655;0.099415;0.081871;0.05848;0.070175;0.011696;0.017544;19;2;11;0.315789;0.245182;NOTSPAM
0.522205;0.638591;0.641026;3.564103;0.034188;0.230769;0.111111;0.08547;0.051282;0.025641;0.094017;0.008547;0.017094;16;1;13;0.649573;0.269525;NOTSPAM
0.705394;0.742739;0.829787;3.808511;0.106383;0.234043;0.12766;0.106383;0.106383;0.021277;0.085106;0.042553;0.021277;3;2;10;0.191489;0.224066;NOTSPAM
0.578661;0.66086;0.745509;3.634731;0.020958;0.08982;0.083832;0.038922;0.02994;0.026946;0.023952;0.011976;0.005988;40;2;13;0.452096;0.260207;NOTSPAM
0.683761;0.74359;0.777778;4.296296;0.074074;0.123457;0.123457;0.17284;0.074074;0.08642;0.061728;0.037037;0.024691;5;1;11;0.345679;0.213675;NOTSPAM
0.650712;0.737387;0.816176;4.191176;0.029412;0.095588;0.125;0.147059;0.058824;0.073529;0.029412;0.036765;0.022059;11;2;12;0.492647;0.218629;NOTSPAM
0.74833;0.757461;0.907754;4.546791;0.010695;0.03877;0.034759;0.110963;0.06016;0.054813;0.070856;0.054813;0.028075;100;3;13;0.054813;0.204454;NOTSPAM
0.639085;0.658891;0.902235;4.181564;0.036313;0.061453;0.078212;0.120112;0.055866;0.064246;0.039106;0.022346;0.01676;42;3;19;0.125698;0.24912;NOTSPAM
0.725063;0.749371;0.883838;4.515152;0.030303;0.065657;0.10101;0.121212;0.050505;0.065657;0.060606;0.050505;0.035354;27;5;15;0.146465;0.207879;NOTSPAM
0.659626;0.724614;0.836538;4.288462;0.043269;0.091346;0.105769;0.139423;0.076923;0.067308;0.033654;0.033654;0.038462;18;3;12;0.384615;0.221771;NOTSPAM
0.602726;0.684518;0.76;4.017143;0.051429;0.08;0.074286;0.097143;0.062857;0.04;0.045714;0.034286;0.011429;28;2;10;0.48;0.242454;NOTSPAM
0.762602;0.77561;0.969697;4.818182;0;0.111111;0.10101;0.212121;0.080808;0.10101;0.070707;0.080808;0.040404;14;8;12;0.080808;0.19187;NOTSPAM
0.635593;0.742938;0.794118;3.867647;0.029412;0.132353;0.132353;0.147059;0.088235;0.102941;0.029412;0.014706;0.014706;6;3;9;0.558824;0.223164;NOTSPAM
0.735287;0.771559;0.898827;4.709677;0.017595;0.036657;0.064516;0.105572;0.058651;0.049853;0.048387;0.036657;0.029326;70;3;15;0.221408;0.196012;NOTSPAM
0.512085;0.581225;0.817829;4.007752;0.011628;0.127907;0.065891;0.093023;0.03876;0.03876;0.01938;0.007752;0.007752;33;5;10;0.476744;0.281619;NOTSPAM
0.595302;0.665101;0.754098;4.061475;0.04918;0.07377;0.061475;0.07377;0.04918;0.045082;0.040984;0.02459;0.008197;42;2;11;0.42623;0.248993;NOTSPAM
0.621642;0.694551;0.801843;4.170507;0.0553;0.087558;0.078341;0.133641;0.059908;0.073733;0.023041;0.02765;0.018433;25;2;12;0.437788;0.23561;NOTSPAM
0.722477;0.722477;0.923077;4.038462;0.038462;0.128205;0.153846;0.179487;0.089744;0.051282;0.038462;0.025641;0;8;4;11;0;0.227064;NOTSPAM
0.575548;0.654752;0.746067;3.622472;0.026966;0.080899;0.07191;0.053933;0.029213;0.024719;0.026966;0.011236;0.004494;66;3;13;0.438202;0.262794;NOTSPAM
0.679186;0.7277;0.828571;4.428571;0.038095;0.104762;0.12381;0.142857;0.085714;0.019048;0.057143;0.066667;0.038095;7;3;12;0.295238;0.217527;NOTSPAM
0.738462;0.738462;1;4.8;0;0;0.3;0.1;0;0;0.3;0;0;3;7;7;0;0.2;NOTSPAM
0.733167;0.770574;0.880597;4.61194;0.059701;0.164179;0.134328;0.179104;0;0;0.089552;0.059701;0.014925;3;4;14;0.223881;0.197007;NOTSPAM
0.662999;0.72077;0.817814;4.242915;0.048583;0.121457;0.121457;0.129555;0.048583;0.032389;0.060729;0.024291;0.016194;19;3;14;0.340081;0.224209;NOTSPAM
0.663594;0.741935;0.829268;3.926829;0.02439;0.195122;0.097561;0.146341;0.097561;0.121951;0.04878;0.04878;0;5;3;8;0.414634;0.221198;NOTSPAM
0.670647;0.732872;0.832168;4.076923;0.024476;0.048951;0.06993;0.08042;0.062937;0.048951;0.034965;0.024476;0.01049;42;3;10;0.346154;0.22313;NOTSPAM
0.665335;0.704296;0.905325;4.171598;0.017751;0.12426;0.088757;0.12426;0.047337;0.059172;0.053254;0.029586;0.017751;18;4;9;0.230769;0.231768;NOTSPAM
0.732456;0.736842;0.974359;4.307692;0.025641;0.128205;0.051282;0.153846;0.025641;0.051282;0.051282;0.051282;0.076923;4;2;9;0.025641;0.214912;NOTSPAM
0.38172;0.489247;0.625;3.791667;0.083333;0.208333;0.083333;0.208333;0.083333;0.041667;0.083333;0.041667;0.041667;4;2;9;0.833333;0.317204;NOTSPAM
0.357955;0.471591;0.625;3.458333;0.083333;0.291667;0.125;0.208333;0.041667;0.041667;0.083333;0;0.041667;4;2;9;0.833333;0.329545;NOTSPAM
0.685965;0.721053;0.877493;4.683761;0.02849;0.074074;0.074074;0.108262;0.042735;0.039886;0.059829;0.022792;0.019943;41;4;14;0.22792;0.216228;NOTSPAM
0.673594;0.720049;0.783582;4.395522;0.052239;0.126866;0.089552;0.134328;0.059701;0.059701;0.052239;0.059701;0.037313;11;1;13;0.283582;0.221271;NOTSPAM
0.666667;0.712757;0.871287;4.287129;0.039604;0.118812;0.089109;0.143564;0.034653;0.039604;0.064356;0.024752;0.014851;18;2;14;0.277228;0.226337;NOTSPAM
0.697203;0.721794;0.921212;4.536364;0.015152;0.060606;0.066667;0.081818;0.063636;0.060606;0.072727;0.030303;0.021212;49;3;12;0.154545;0.218419;NOTSPAM
0.697233;0.743083;0.898058;4.563107;0.014563;0.092233;0.116505;0.082524;0.092233;0.063107;0.067961;0.033981;0.038835;27;2;13;0.281553;0.209486;NOTSPAM
0.756098;0.756098;0.947368;4.894737;0.052632;0.157895;0.105263;0.263158;0.052632;0.052632;0.157895;0.052632;0;3;1;10;0;0.195122;NOTSPAM
0.572277;0.644554;0.78;4.34;0.04;0.086667;0.053333;0.086667;0.04;0.026667;0.046667;0.026667;0.033333;21;3;13;0.486667;0.251485;NOTSPAM
0.693439;0.728507;0.911263;4.395904;0.023891;0.071672;0.081911;0.102389;0.081911;0.054608;0.030717;0.054608;0.027304;39;4;15;0.211604;0.218326;NOTSPAM
0.537369;0.61016;0.73741;3.758993;0.016787;0.052758;0.051559;0.046763;0.046763;0.026379;0.021583;0.016787;0.009592;175;2;13;0.448441;0.275983;NOTSPAM
0.705426;0.755039;0.866667;4.638095;0.038095;0.085714;0.12381;0.114286;0.114286;0.047619;0.085714;0.057143;0.019048;10;2;11;0.304762;0.203101;NOTSPAM
0.597633;0.704142;0.758621;4.103448;0;0.275862;0.103448;0.137931;0.068966;0.034483;0.137931;0.068966;0;7;2;8;0.62069;0.230769;NOTSPAM
0.772792;0.781384;0.965616;4.690544;0.014327;0.045845;0.054441;0.091691;0.060172;0.04298;0.048711;0.045845;0.034384;12;7;13;0.051576;0.192363;NOTSPAM
0.597633;0.704142;0.758621;4.103448;0;0.275862;0.103448;0.137931;0.068966;0.034483;0.137931;0.068966;0;7;2;8;0.62069;0.230769;NOTSPAM
0.705882;0.72549;0.888889;4.111111;0.111111;0;0.333333;0.111111;0.222222;0.111111;0.111111;0;0;3;6;7;0.111111;0.215686;NOTSPAM
0.682331;0.719925;0.876791;4.389685;0.020057;0.068768;0.106017;0.146132;0.083095;0.088825;0.051576;0.045845;0.022923;57;1;12;0.229226;0.221805;NOTSPAM
0.75;0.75;0.952381;4;0.047619;0.190476;0.190476;0.190476;0.095238;0.095238;0.095238;0;0;4;6;7;0;0.214286;NOTSPAM
0.613811;0.684143;0.801556;4.163424;0.046693;0.093385;0.070039;0.11284;0.050584;0.066148;0.019455;0.023346;0.015564;32;2;12;0.428016;0.23977;NOTSPAM
0.681234;0.766067;0.833333;4.515152;0.015152;0.106061;0.151515;0.19697;0.121212;0.060606;0.166667;0.030303;0;10;3;11;0.5;0.200514;NOTSPAM
0.643312;0.738854;0.833333;3.866667;0.033333;0.133333;0.133333;0.233333;0.1;0.066667;0.033333;0.066667;0;4;2;8;0.5;0.22293;NOTSPAM
0.47318;0.699234;0.56383;3.882979;0.042553;0.117021;0.255319;0.106383;0.021277;0.085106;0.031915;0;0.021277;11;4;11;1.255319;0.239464;NOTSPAM
0.677932;0.719682;0.875;4.525;0.05;0.1125;0.0875;0.175;0.0625;0.1;0.05;0.025;0;12;3;11;0.2625;0.218688;NOTSPAM
0.443884;0.554855;0.666667;4.583333;0.0625;0.135417;0.09375;0.145833;0.104167;0.072917;0.0625;0.072917;0.010417;24;5;13;0.916667;0.282472;NOTSPAM
0.633001;0.696418;0.84;3.953333;0.023333;0.093333;0.09;0.093333;0.056667;0.06;0.023333;0.026667;0.016667;12;3;11;0.36;0.239577;NOTSPAM
0.539634;0.623476;0.807692;3.932692;0.028846;0.173077;0.096154;0.182692;0.057692;0.048077;0.028846;0.028846;0.019231;12;4;11;0.528846;0.266768;NOTSPAM
0.761337;0.761337;0.902098;4.461538;0.048951;0.076923;0.083916;0.13986;0.083916;0.06993;0.048951;0.041958;0.041958;5;2;14;0;0.204057;NOTSPAM
0.686728;0.748457;0.861224;3.959184;0.02449;0.073469;0.110204;0.102041;0.061224;0.053061;0.028571;0.032653;0.008163;5;3;11;0.326531;0.219907;NOTSPAM
0.591065;0.670103;0.762376;3.861386;0.049505;0.188119;0.079208;0.138614;0.059406;0.059406;0.039604;0.029703;0;16;2;10;0.455446;0.250859;NOTSPAM
0.592417;0.691943;0.753086;3.604938;0.049383;0.17284;0.135802;0.123457;0.08642;0.074074;0.037037;0;0;4;3;10;0.518519;0.248815;NOTSPAM
0.661117;0.72478;0.835366;4.512195;0.042683;0.091463;0.121951;0.134146;0.067073;0.030488;0.04878;0.054878;0.018293;17;4;15;0.396341;0.217434;NOTSPAM
0.764302;0.764302;0.950413;4.140496;0.012397;0.07438;0.070248;0.140496;0.090909;0.045455;0.053719;0.028926;0.016529;21;3;12;0;0.209764;NOTSPAM
0.693601;0.723982;0.875;4.516129;0.028226;0.068548;0.052419;0.096774;0.064516;0.080645;0.032258;0.024194;0.012097;30;3;12;0.189516;0.217841;NOTSPAM
0.68652;0.749216;0.841121;4.46729;0.046729;0.093458;0.196262;0.121495;0.074766;0.084112;0.046729;0.056075;0.018692;10;3;12;0.373832;0.208464;NOTSPAM
0.714286;0.714286;1;4.285714;0;0.142857;0.285714;0;0.428571;0;0.142857;0;0;2;5;7;0;0.214286;NOTSPAM
0.701987;0.728477;0.846154;4.230769;0.115385;0.076923;0.192308;0.307692;0.115385;0.038462;0.038462;0;0.076923;5;4;10;0.153846;0.218543;NOTSPAM
0.696203;0.696203;1;5;0;0;0.181818;0.181818;0.090909;0;0.181818;0.090909;0;3;3;8;0;0.21519;NOTSPAM
0.776998;0.778669;0.992443;5.866499;0.005038;0.035264;0.057935;0.065491;0.163728;0.148615;0.120907;0.050378;0.055416;105;2;14;0.012594;0.176864;NOTSPAM
0.661017;0.736347;0.88;5.213333;0.026667;0.106667;0.093333;0.173333;0.053333;0.106667;0.066667;0.053333;0.053333;7;7;15;0.533333;0.201507;NOTSPAM
0.640625;0.71875;0.848485;4.181818;0.030303;0.121212;0.181818;0.090909;0.090909;0.242424;0.060606;0;0;5;3;7;0.454545;0.223958;NOTSPAM
0.759443;0.777336;0.912088;4.296703;0.032967;0.098901;0.164835;0.120879;0.098901;0.054945;0.054945;0.021978;0.021978;4;3;11;0.098901;0.200795;NOTSPAM
0.651438;0.71066;0.806122;4.285714;0.061224;0.112245;0.183673;0.142857;0.091837;0.112245;0.071429;0.030612;0.010204;16;1;13;0.357143;0.226734;NOTSPAM
0.596364;0.727273;0.729167;4.166667;0.041667;0.104167;0.1875;0.104167;0.104167;0.145833;0.041667;0;0.041667;6;3;9;0.75;0.221818;NOTSPAM
0.661355;0.741036;0.850775;3.965116;0.013566;0.052326;0.094961;0.081395;0.056202;0.056202;0.02907;0.01938;0.013566;28;3;12;0.426357;0.222745;NOTSPAM
0.669164;0.694132;0.904412;4.088235;0.044118;0.147059;0.095588;0.132353;0.073529;0.073529;0.066176;0.044118;0.007353;15;3;9;0.147059;0.237203;NOTSPAM
0.62798;0.677541;0.848948;4.130019;0.01912;0.070746;0.06501;0.068834;0.043977;0.053537;0.030593;0.024857;0.015296;33;3;14;0.302103;0.243099;NOTSPAM
0.704137;0.73741;0.884393;4.739884;0.034682;0.092486;0.121387;0.080925;0.034682;0.046243;0.057803;0.063584;0.028902;15;6;13;0.213873;0.208633;NOTSPAM
0.701124;0.746067;0.810811;4.486486;0.081081;0.094595;0.189189;0.162162;0.081081;0.054054;0.054054;0.040541;0.040541;8;3;11;0.27027;0.208989;NOTSPAM
0.729976;0.744539;0.927152;4.062914;0.02649;0.092715;0.069536;0.129139;0.059603;0.076159;0.036424;0.029801;0.023179;16;3;11;0.07947;0.219053;NOTSPAM
0.757869;0.757869;0.915493;4.408451;0.070423;0.112676;0.112676;0.183099;0.070423;0.042254;0.084507;0.028169;0.070423;8;4;12;0;0.205811;NOTSPAM
0.59691;0.669242;0.75;4.331818;0.054545;0.095455;0.086364;0.077273;0.095455;0.072727;0.059091;0.018182;0.018182;17;5;12;0.468182;0.242275;NOTSPAM
0.673313;0.716641;0.861111;3.99359;0.017094;0.066239;0.057692;0.100427;0.051282;0.040598;0.023504;0.025641;0.010684;71;3;13;0.241453;0.231212;NOTSPAM
0.669535;0.712945;0.872902;4.371703;0.023981;0.071942;0.06235;0.081535;0.033573;0.047962;0.040767;0.043165;0.019185;35;3;14;0.266187;0.224873;NOTSPAM
0.662471;0.709838;0.86558;4.364562;0.022403;0.063136;0.05499;0.075356;0.032587;0.044807;0.038697;0.040733;0.016293;44;3;14;0.291242;0.226234;NOTSPAM
0.669291;0.734908;0.867647;4.117647;0.044118;0.161765;0.161765;0.132353;0.088235;0.117647;0.014706;0.029412;0.029412;2;3;10;0.367647;0.220472;NOTSPAM
0.652417;0.676488;0.881119;4.913287;0.018182;0.039161;0.034965;0.053147;0.041958;0.037762;0.032168;0.015385;0.008392;64;7;12;0.174825;0.230503;NOTSPAM
0.759494;0.759494;0.928571;4.285714;0.071429;0.142857;0.285714;0.071429;0.142857;0;0.214286;0.071429;0;2;3;8;0;0.202532;NOTSPAM
0.581609;0.668966;0.760563;4.098592;0.070423;0.126761;0.211268;0.169014;0.084507;0.070423;0.056338;0.028169;0.014085;8;3;13;0.535211;0.245977;NOTSPAM
0.644219;0.700834;0.862191;4.155477;0.035336;0.084806;0.067138;0.113074;0.053004;0.04947;0.024735;0.031802;0.017668;33;2;11;0.335689;0.233611;NOTSPAM
0.628979;0.676546;0.844944;4.155056;0.022472;0.069663;0.051685;0.07191;0.044944;0.053933;0.035955;0.008989;0.020225;54;3;11;0.292135;0.242956;NOTSPAM
0.726154;0.767692;0.901961;4.892157;0.019608;0.137255;0.088235;0.176471;0.078431;0.098039;0.068627;0.068627;0.009804;19;3;15;0.264706;0.193846;NOTSPAM
0.703704;0.705101;0.917603;3.779026;0.022472;0.071161;0.142322;0.164794;0.074906;0.033708;0.052434;0.037453;0.007491;13;3;14;0.007491;0.240391;NOTSPAM
0.732359;0.76433;0.864336;4.681119;0.018182;0.05035;0.034965;0.06993;0.044755;0.039161;0.054545;0.054545;0.022378;23;2;15;0.195804;0.199361;NOTSPAM
0.675362;0.723671;0.881356;4.231638;0.039548;0.107345;0.118644;0.112994;0.084746;0.079096;0.033898;0.022599;0.028249;13;2;12;0.282486;0.223188;NOTSPAM
0.644673;0.702179;0.850187;4.344569;0.029963;0.089888;0.093633;0.089888;0.06367;0.052434;0.026217;0.022472;0.022472;33;2;12;0.355805;0.229419;NOTSPAM
0.77192;0.77192;0.988142;5.671937;0.007905;0.023715;0.051383;0.071146;0.043478;0.067194;0.059289;0.067194;0.047431;28;5;14;0;0.181818;NOTSPAM
0.617329;0.674059;0.832797;4.202572;0.019293;0.083601;0.064309;0.090032;0.041801;0.07074;0.038585;0.012862;0.025723;38;3;11;0.353698;0.242909;NOTSPAM
0.730519;0.743506;0.936;3.664;0.04;0.088;0.168;0.128;0.08;0.064;0.024;0;0.008;4;3;10;0.064;0.228896;NOTSPAM
0.755814;0.755814;0.971429;3.714286;0.028571;0.114286;0.257143;0.228571;0.085714;0.085714;0.057143;0;0;6;3;7;0;0.22093;NOTSPAM
0.626424;0.685649;0.832;4.816;0.04;0.136;0.096;0.12;0.112;0.056;0.072;0.048;0.04;24;7;14;0.416;0.22779;NOTSPAM
0.559351;0.654142;0.678571;3.908163;0.061224;0.127551;0.066327;0.066327;0.061224;0.071429;0.040816;0.010204;0.015306;11;5;10;0.566327;0.256191;NOTSPAM
0.778218;0.786647;0.952562;4.516129;0.004744;0.024668;0.031309;0.049336;0.044592;0.037951;0.025617;0.017078;0.012334;25;3;14;0.048387;0.193687;NOTSPAM
0.735632;0.766284;0.9;5;0.025;0.175;0.1;0.2;0.1;0.05;0.025;0.025;0.05;6;2;13;0.2;0.191571;NOTSPAM
